1,0.0017256
2,0.0017256
3,0.00092257
4,0.0012019
5,0.00069372
6,0
7,0.00056752
8,0.0020292
9,0.0012938
10,0.0024851
11,0.0018336
12,0.0027029
13,0.0023212
14,0.00034651
15,0.0019574
16,0.0012574
17,0.00052519
18,0.001963
19,0.0057047
20,0.0078728
21,0.017569
22,0.0099307
23,0.0014976
24,0.0044159
25,0.00099895
26,0.0037949
27,0.0014136
28,0.001479
29,0.003912
30,0.0017493
31,0.00019022
32,0.001292
33,0.0025493
34,0.0050409
35,0.0056485
36,0.00085905
37,0.00020082
38,0.00044621
39,0.0014887
40,0.0009384
41,0.0012099
42,0.0029468
43,0.0035571
44,0.0067328
45,0.0084713
46,0.0061719
47,0.0082739
48,0.0070773
49,0.006476
50,0.0034189
51,0.0077301
52,0.010335
53,0.010966
54,0.010035
55,0.012031
56,0.014227
57,0.0098751
58,0.009207
59,0.0086556
60,0.0087409
61,0.00822
62,0.0080985
63,0.012534
64,0.0033137
65,0.010354
66,0.0072961
67,0.0073982
68,0.0046797
69,0.0076755
70,0.016085
71,0.01372
72,0.012712
73,0.0039188
74,0.0024224
75,0.0040096
76,0.0013479
77,0.0027968
78,0.0021986
79,0.0058781
80,0.0066808
81,0.0048218
82,0.0035438
83,0.0073408
84,0.011077
85,0.011299
86,0.015159
87,0.015412
88,0.015412
89,0.017101
90,0.016583
91,0.020577
92,0.013463
93,0.012849
94,0.0092283
95,0.010142
96,0.0057819
97,0.0060338
98,0.0090677
99,0.016375
100,0.023748
101,0.014394
102,0.0035235
103,0.0066023
104,0.0051293
105,0.0068976
106,0.0069986
107,0.0060072
108,0.0032792
109,0.0022058
110,0.0058333
111,0.0096055
112,0.012998
113,0.014482
114,0.01427
115,0.017462
116,0.020712
117,0.019913
118,0.014924
119,0.012987
120,0.0028447
121,0.0011757
122,0.0039694
123,0.011041
124,0.02129
125,0.0073637
126,0.0039588
127,0.010296
128,0.011172
129,0.023244
130,0.015088
131,0.0023824
132,0.003852
133,0.005211
134,0.0087758
135,0.0099574
136,0.011644
137,0.0098286
138,0.0060942
139,0.0095151
140,0.010546
141,0.014097
142,0.023412
143,0.013909
144,0.0096426
145,0.020642
146,0.0069567
147,0.010631
148,0.0096672
149,0.017281
150,0.019146
151,0.021028
152,0.020602
153,0.016241
154,0.010507
155,0.0096869
156,0.008857
157,0.0019435
158,0.0020774
159,0.003385
160,0.002676
161,0.0039417
162,0.0092322
163,0.019129
164,0.016952
165,0.016197
166,0.016186
167,0.016806
168,0.017815
169,0.017214
170,0.014475
171,0.014528
172,0.0093001
173,0.0037108
174,0.0073121
175,0.0053173
176,0.0055663
177,0.0086352
178,0.0090119
179,0.0077997
180,0.0044814
181,0.0065227
182,0.0045698
183,0.011343
184,0.0070087
185,0.0057287
186,0.0089932
187,0.0057939
188,0.0035415
189,0.0025107
190,0.0087622
191,0.0079224
192,0.0087273
193,0.0074032
194,0.0032717
195,0.0076412
196,0.0035934
197,0.0051221
198,0.0045117
199,0.015043
200,0.012166
201,0.011035
202,0.013002
203,0.01138
204,0.011612
205,0.0096508
206,0.0032677
207,0.005778
208,0.0086913
209,0.0088705
210,0.01635
211,0.0093952
212,0.017034
213,0.0017231
214,0.0073865
215,0.004719
216,0.0053771
217,0.0066117
218,0.012143
219,0.0032041
220,0.015283
221,0.013268
222,0.0097787
223,0.0095607
224,0.0096362
225,0.01792
226,0.0098847
227,0.0052491
228,0.013029
229,0.0080081
230,0.0095413
231,0.0083195
232,0.0090588
233,0.0086739
234,0.0034593
235,0.0051528
236,0.0057385
237,0.011157
238,0.00508
239,0.007891
240,0.0023793
241,0.0003348
242,0.00083916
243,0.0037548
244,0.006819
245,0.0089775
246,0.0072459
247,0.0099431
248,0.0088616
249,0.011045
250,0.010659
251,0.010289
252,0.018808
253,0.0096577
254,0.0041772
255,0.0056028
256,0.0067529
257,0.0085766
258,0.0044349
259,0.0030092
260,0.0049283
261,0.0069574
262,0.0042047
263,0.0035109
264,0.0056526
265,0.0052802
266,0.0096625
267,0.010827
268,0.0080726
269,0.0046283
270,0.007661
271,0.0063054
272,0.0079536
273,0.0074209
274,0.0082238
275,0.01475
276,0.012116
277,0.0014613
278,0.0036536
279,0.0070504
280,0.0037856
281,0.0043863
282,0.0090329
283,0.0050848
284,0.0039376
285,0.0017071
286,0.0029095
287,0.0045136
288,0.0045978
289,0.0027756
290,0.0019727
291,0.0026416
292,0.0045989
293,0.014901
294,0.01909
295,0.0070527
296,0.0063943
297,0.0037737
298,0.0051761
299,0.0044165
300,0.0028318
301,0.0034191
302,0.0042005
303,0.0015606
304,0.010612
305,0.0029039
306,0.0023128
307,0.0010146
308,0.0021978
309,0.0016794
310,0
311,0.0032234
312,0.0023695
313,0.00301
314,0.0016082
315,0.0021948
316,0.0012485
317,0.0015682
318,0.0013804
319,0.0025023
320,0.0012825
321,0.0013498
322,0.0020506
323,0.0016997
324,0.00018364
325,0
326,0.000845
327,0.0033304
328,0.0016667
329,0.00064197
330,0.0014065
331,0.0028438
332,0.00166
333,0.0014301
334,0.0037518
335,0.0061837
336,0.0011491
337,0.0044294
338,0.0035333
339,0.0018866
340,0.0011168
341,0.0039765
342,0.00041725
343,0.0015337
344,0.0024605
345,0.0012685
346,0.0039026
347,0.0010576
348,0.00081296
349,0.00073292
350,0.00034384
351,0.0022965
352,0.0011466
353,0.00015394
354,0.000841
355,0.0010827
356,0.001178
357,0.0047856
358,0.0049435
359,0.00056668
360,0.00021371
361,0.0017853
362,0.004965
363,0.0026248
364,0.0035767
365,0.0049
